"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2011","2011",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2012","2012",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2013","2013",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2014","2014",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2015","2015",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2016","2016",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2017","2017",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2018","2018",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CAN","Canada","2019","2019",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1986","1986",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1987","1987",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1988","1988",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1989","1989",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1990","1990",2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1991","1991",1.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1992","1992",2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1993","1993",2.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1994","1994",2.3,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1995","1995",1.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1996","1996",1.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1997","1997",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1998","1998",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","1999","1999",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2000","2000",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2001","2001",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2002","2002",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2003","2003",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2004","2004",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2005","2005",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2006","2006",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2007","2007",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2008","2008",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2009","2009",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2010","2010",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2011","2011",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2012","2012",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2013","2013",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2014","2014",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2015","2015",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2016","2016",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2017","2017",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2018","2018",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2019","2019",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2020","2020",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1960","1960",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1961","1961",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1962","1962",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1963","1963",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1964","1964",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1965","1965",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1966","1966",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1967","1967",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1968","1968",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1969","1969",0.6,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1970","1970",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1971","1971",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1972","1972",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1973","1973",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1974","1974",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1975","1975",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1976","1976",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1977","1977",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1978","1978",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1979","1979",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1980","1980",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1981","1981",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1982","1982",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1983","1983",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1984","1984",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1985","1985",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1986","1986",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1987","1987",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1988","1988",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1989","1989",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1990","1990",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1991","1991",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1992","1992",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1993","1993",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1994","1994",1.3,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1995","1995",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1996","1996",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1997","1997",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1998","1998",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","1999","1999",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2000","2000",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2001","2001",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2002","2002",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2003","2003",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2004","2004",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2005","2005",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2006","2006",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2007","2007",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2008","2008",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2009","2009",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2010","2010",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2011","2011",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2012","2012",0.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2013","2013",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2014","2014",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2015","2015",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2016","2016",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2017","2017",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","DNK","Denmark","2018","2018",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1960","1960",3.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1961","1961",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1962","1962",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1963","1963",2.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1964","1964",2.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1965","1965",2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1966","1966",2.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1967","1967",2.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1968","1968",2.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1969","1969",2.8,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1970","1970",2.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1971","1971",2.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1972","1972",3.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1973","1973",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1974","1974",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1975","1975",3.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1976","1976",3.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1977","1977",2.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1978","1978",3.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1979","1979",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1980","1980",3.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1981","1981",2.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1982","1982",2.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1983","1983",3.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1984","1984",2.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1985","1985",2.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1986","1986",3.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1987","1987",2.7,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1988","1988",2.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1989","1989",3.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","FIN","Finland","1990","1990",3.2,,
